"donor_id";"donation_id";"donation_number";"donation_date";"donation_amount"
141;"141_1";1;"2020-01-18";300
141;"141_2";2;"2020-03-14";144
141;"141_3";3;"2020-08-28";157
141;"141_4";4;"2020-10-01";149
141;"141_5";5;"2021-11-20";148
141;"141_6";6;"2022-04-04";155
141;"141_7";7;"2023-06-17";158
141;"141_8";8;"2024-03-16";143
141;"141_9";9;"2024-09-20";60
142;"142_1";1;"2021-06-02";223
142;"142_2";2;"2023-10-20";223
142;"142_3";3;"2024-04-18";236
142;"142_4";4;"2024-05-19";228
142;"142_5";5;"2024-10-21";229
143;"143_1";1;"2020-09-11";10910
143;"143_2";2;"2022-11-19";9977
143;"143_3";3;"2023-10-08";9604
144;"144_1";1;"2020-03-01";157
144;"144_2";2;"2020-05-27";147
144;"144_3";3;"2021-04-05";140
145;"145_1";1;"2020-10-07";9499
145;"145_2";2;"2021-08-20";8981
145;"145_3";3;"2021-08-27";8692
145;"145_4";4;"2021-11-05";7162
145;"145_5";5;"2021-12-12";7538
145;"145_6";6;"2023-01-05";7490
145;"145_7";7;"2023-04-11";5438
145;"145_8";8;"2024-11-19";5047
146;"146_1";1;"2020-03-01";157
146;"146_2";2;"2020-05-27";147
146;"146_3";3;"2021-04-05";140
147;"147_1";1;"2021-07-26";254
147;"147_2";2;"2023-03-25";257
148;"148_1";1;"2020-02-14";340
148;"148_2";2;"2020-11-07";337
148;"148_3";3;"2021-01-15";330
148;"148_4";4;"2021-03-27";342
148;"148_5";5;"2022-06-19";333
148;"148_6";6;"2022-10-13";331
148;"148_7";7;"2023-05-04";331
148;"148_8";8;"2023-05-24";334
148;"148_9";9;"2024-11-25";343
149;"149_1";1;"2020-01-13";24
149;"149_2";2;"2021-01-07";38
149;"149_3";3;"2021-08-08";31
149;"149_4";4;"2021-09-15";32
149;"149_5";5;"2021-10-09";22
149;"149_6";6;"2022-01-03";24
149;"149_7";7;"2022-02-06";23
149;"149_8";8;"2023-06-12";27
149;"149_9";9;"2023-09-01";34
149;"149_10";10;"2023-10-11";20
150;"150_1";1;"2024-02-15";278
151;"151_1";1;"2020-11-17";21
151;"151_2";2;"2022-01-14";23
151;"151_3";3;"2022-04-19";36
151;"151_4";4;"2022-09-04";25
151;"151_5";5;"2023-06-06";36
151;"151_6";6;"2023-07-18";29
151;"151_7";7;"2023-08-23";32
151;"151_8";8;"2024-01-12";19
151;"151_9";9;"2024-01-19";32
151;"151_10";10;"2024-08-15";21
152;"152_1";1;"2020-11-14";322
152;"152_2";2;"2021-02-12";329
152;"152_3";3;"2021-03-02";338
152;"152_4";4;"2021-09-25";328
152;"152_5";5;"2022-05-07";336
153;"153_1";1;"2021-03-04";158
153;"153_2";2;"2024-02-21";147
153;"153_3";3;"2024-11-05";154
154;"154_1";1;"2020-02-24";76
154;"154_2";2;"2020-04-19";85
154;"154_3";3;"2024-03-12";73
154;"154_4";4;"2024-12-04";50
155;"155_1";1;"2020-03-01";157
155;"155_2";2;"2020-05-27";147
155;"155_3";3;"2021-04-05";140
156;"156_1";1;"2020-05-07";142
156;"156_2";2;"2020-06-19";140
156;"156_3";3;"2021-05-23";131
156;"156_4";4;"2021-11-23";125
156;"156_5";5;"2021-12-28";141
156;"156_6";6;"2022-02-08";126
156;"156_7";7;"2022-11-19";125
156;"156_8";8;"2023-03-04";132
156;"156_9";9;"2023-12-02";135
156;"156_10";10;"2024-01-25";126
157;"157_1";1;"2023-05-26";194
157;"157_2";2;"2023-10-28";202
158;"158_1";1;"2020-10-27";138
158;"158_2";2;"2022-01-04";136
158;"158_3";3;"2022-03-17";138
158;"158_4";4;"2023-07-27";135
159;"159_1";1;"2020-10-26";5155
159;"159_2";2;"2021-09-01";5336
159;"159_3";3;"2024-05-02";5460
160;"160_1";1;"2020-09-02";3555
160;"160_2";2;"2021-06-05";2425
160;"160_3";3;"2021-10-03";3467
160;"160_4";4;"2022-02-11";2848
160;"160_5";5;"2022-03-10";3214
160;"160_6";6;"2022-03-22";3033
160;"160_7";7;"2024-02-24";3460
160;"160_8";8;"2024-09-12";2913
161;"161_1";1;"2020-09-18";365
162;"162_1";1;"2021-06-01";77
162;"162_2";2;"2021-11-13";69
162;"162_3";3;"2022-05-04";74
162;"162_4";4;"2022-11-05";75
162;"162_5";5;"2022-12-25";64
162;"162_6";6;"2023-10-11";73
162;"162_7";7;"2023-12-25";61
163;"163_1";1;"2021-06-11";4807
163;"163_2";2;"2021-06-15";5317
163;"163_3";3;"2022-12-20";4669
163;"163_4";4;"2023-02-12";4194
163;"163_5";5;"2023-11-09";4430
163;"163_6";6;"2023-11-18";4090
163;"163_7";7;"2024-01-16";5097
164;"164_1";1;"2020-03-01";157
164;"164_2";2;"2020-05-27";147
164;"164_3";3;"2021-04-05";140
165;"165_1";1;"2020-03-01";157
165;"165_2";2;"2020-05-27";147
165;"165_3";3;"2021-04-05";140
166;"166_1";1;"2021-12-24";162
166;"166_2";2;"2023-05-04";160
166;"166_3";3;"2024-01-25";153
167;"167_1";1;"2020-03-10";9448
167;"167_2";2;"2021-01-02";9381
167;"167_3";3;"2021-10-25";9204
167;"167_4";4;"2022-07-19";9307
167;"167_5";5;"2022-11-26";10379
167;"167_6";6;"2023-07-22";9301
167;"167_7";7;"2024-10-20";10253
168;"168_1";1;"2022-12-19";1761
168;"168_2";2;"2023-02-11";2369
168;"168_3";3;"2023-06-10";1906
168;"168_4";4;"2024-03-02";2640
169;"169_1";1;"2021-01-14";188
169;"169_2";2;"2022-06-12";191
169;"169_3";3;"2022-07-26";208
169;"169_4";4;"2022-12-17";189
169;"169_5";5;"2022-12-25";204
169;"169_6";6;"2023-09-24";206
169;"169_7";7;"2024-05-13";206
169;"169_8";8;"2024-05-24";201
170;"170_1";1;"2023-08-11";179
170;"170_2";2;"2024-05-02";195
171;"171_1";1;"2020-04-14";7300
171;"171_2";2;"2022-02-17";6745
171;"171_3";3;"2022-08-16";7292
171;"171_4";4;"2023-05-14";6491
171;"171_5";5;"2023-08-26";6141
171;"171_6";6;"2024-06-19";6705
172;"172_1";1;"2023-02-07";360
173;"173_1";1;"2021-10-01";400
173;"173_2";2;"2021-11-11";394
173;"173_3";3;"2022-03-26";398
173;"173_4";4;"2022-05-02";395
173;"173_5";5;"2023-08-16";390
173;"173_6";6;"2023-10-03";406
173;"173_7";7;"2024-08-16";406
173;"173_8";8;"2024-12-02";399
174;"174_1";1;"2020-04-12";243
174;"174_2";2;"2020-07-19";242
174;"174_3";3;"2020-11-25";246
174;"174_4";4;"2021-09-22";249
174;"174_5";5;"2022-05-23";237
174;"174_6";6;"2022-08-09";245
174;"174_7";7;"2022-10-08";251
174;"174_8";8;"2023-04-07";237
174;"174_9";9;"2024-01-16";249
174;"174_10";10;"2024-10-07";251
175;"175_1";1;"2022-08-01";395
175;"175_2";2;"2022-11-24";387
175;"175_3";3;"2023-04-04";393
175;"175_4";4;"2023-06-26";405
175;"175_5";5;"2024-07-06";403
176;"176_1";1;"2021-01-08";247
176;"176_2";2;"2021-07-07";241
176;"176_3";3;"2021-08-18";250
176;"176_4";4;"2022-01-23";252
176;"176_5";5;"2022-06-24";233
176;"176_6";6;"2022-10-09";252
176;"176_7";7;"2023-03-02";233
176;"176_8";8;"2023-06-08";236
176;"176_9";9;"2023-11-13";246
176;"176_10";10;"2023-11-28";246
177;"177_1";1;"2020-09-18";350
177;"177_2";2;"2022-05-21";349
177;"177_3";3;"2022-07-26";338
177;"177_4";4;"2022-10-19";352
177;"177_5";5;"2023-04-02";351
177;"177_6";6;"2023-05-19";355
177;"177_7";7;"2024-01-18";345
177;"177_8";8;"2024-02-17";344
177;"177_9";9;"2024-07-14";337
178;"178_1";1;"2020-08-18";57
178;"178_2";2;"2020-09-19";56
178;"178_3";3;"2022-02-08";59
178;"178_4";4;"2024-04-26";41
178;"178_5";5;"2024-06-24";46
179;"179_1";1;"2020-04-06";178
179;"179_2";2;"2021-01-03";174
179;"179_3";3;"2021-08-18";176
179;"179_4";4;"2022-01-14";161
179;"179_5";5;"2022-06-08";177
180;"180_1";1;"2020-02-23";4035
180;"180_2";2;"2020-10-13";4033
180;"180_3";3;"2022-11-14";4272
180;"180_4";4;"2024-09-10";4134
181;"181_1";1;"2022-10-04";226
181;"181_2";2;"2023-06-12";224
181;"181_3";3;"2023-08-17";227
182;"182_1";1;"2020-11-22";41
182;"182_2";2;"2022-03-22";46
182;"182_3";3;"2023-06-10";42
182;"182_4";4;"2024-04-02";39
183;"183_1";1;"2020-07-11";23
183;"183_2";2;"2020-07-13";30
183;"183_3";3;"2021-07-08";25
183;"183_4";4;"2023-04-26";29
183;"183_5";5;"2023-11-01";41
183;"183_6";6;"2023-12-17";35
183;"183_7";7;"2023-12-25";37
183;"183_8";8;"2024-04-15";23
184;"184_1";1;"2020-10-16";166
184;"184_2";2;"2021-04-18";149
184;"184_3";3;"2022-08-28";166
185;"185_1";1;"2020-07-01";176
185;"185_2";2;"2022-11-19";175
185;"185_3";3;"2023-02-27";175
185;"185_4";4;"2024-09-25";177
186;"186_1";1;"2020-05-13";138
186;"186_2";2;"2020-11-17";119
186;"186_3";3;"2021-05-19";135
186;"186_4";4;"2021-11-28";124
186;"186_5";5;"2022-01-05";126
186;"186_6";6;"2022-02-08";125
186;"186_7";7;"2022-08-15";137
186;"186_8";8;"2023-06-26";133
186;"186_9";9;"2023-07-04";127
187;"187_1";1;"2020-09-16";210
187;"187_2";2;"2021-05-27";224
187;"187_3";3;"2023-01-23";211
187;"187_4";4;"2023-09-11";212
187;"187_5";5;"2023-09-23";219
188;"188_1";1;"2020-02-16";184
188;"188_2";2;"2021-11-09";170
188;"188_3";3;"2023-11-01";181
188;"188_4";4;"2024-01-06";184
188;"188_5";5;"2024-09-15";181
189;"189_1";1;"2022-07-09";350
190;"190_1";1;"2020-01-09";77
190;"190_2";2;"2021-08-18";83
190;"190_3";3;"2024-02-10";81
190;"190_4";4;"2024-05-15";89
190;"190_5";5;"2024-11-26";89
191;"191_1";1;"2020-04-02";290
191;"191_2";2;"2020-04-20";289
191;"191_3";3;"2020-10-11";294
191;"191_4";4;"2022-04-19";296
191;"191_5";5;"2022-08-03";301
191;"191_6";6;"2022-08-21";299
191;"191_7";7;"2022-11-08";299
191;"191_8";8;"2024-10-09";305
192;"192_1";1;"2020-01-25";3065
192;"192_2";2;"2020-03-15";2003
192;"192_3";3;"2020-03-23";2111
192;"192_4";4;"2021-04-05";2967
192;"192_5";5;"2021-11-26";3086
192;"192_6";6;"2022-05-23";3013
192;"192_7";7;"2022-09-27";2303
192;"192_8";8;"2023-04-14";2476
192;"192_9";9;"2024-07-08";3269
192;"192_10";10;"2024-10-17";2150
193;"193_1";1;"2020-10-12";365
193;"193_2";2;"2021-12-04";379
193;"193_3";3;"2022-08-06";367
193;"193_4";4;"2023-02-07";376
193;"193_5";5;"2023-02-19";374
193;"193_6";6;"2023-07-21";373
193;"193_7";7;"2023-08-19";362
193;"193_8";8;"2023-09-15";364
193;"193_9";9;"2024-01-26";377
194;"194_1";1;"2020-10-16";8413
194;"194_2";2;"2021-05-21";7984
194;"194_3";3;"2021-08-23";8728
194;"194_4";4;"2021-09-09";8115
194;"194_5";5;"2021-12-14";8812
194;"194_6";6;"2023-01-04";7783
194;"194_7";7;"2023-05-25";8310
194;"194_8";8;"2023-07-20";8611
194;"194_9";9;"2023-12-11";8857
194;"194_10";10;"2024-08-13";8756
195;"195_1";1;"2020-02-06";192
195;"195_2";2;"2020-11-21";188
195;"195_3";3;"2021-03-01";174
195;"195_4";4;"2022-10-24";173
195;"195_5";5;"2023-05-20";189
195;"195_6";6;"2023-07-07";181
195;"195_7";7;"2023-09-22";182
195;"195_8";8;"2024-01-25";190
195;"195_9";9;"2024-04-11";180
195;"195_10";10;"2024-12-18";174
196;"196_1";1;"2020-10-15";93
196;"196_2";2;"2020-10-16";98
197;"197_1";1;"2020-11-20";143
197;"197_2";2;"2022-02-15";159
197;"197_3";3;"2022-03-18";146
198;"198_1";1;"2021-01-12";137
198;"198_2";2;"2021-04-26";128
198;"198_3";3;"2021-08-01";132
198;"198_4";4;"2022-01-04";133
198;"198_5";5;"2022-06-09";137
198;"198_6";6;"2023-03-01";142
198;"198_7";7;"2023-10-23";133
198;"198_8";8;"2024-09-15";134
198;"198_9";9;"2024-12-09";129
199;"199_1";1;"2020-06-06";155
199;"199_2";2;"2020-10-13";163
199;"199_3";3;"2021-02-04";147
199;"199_4";4;"2021-05-25";156
199;"199_5";5;"2021-11-01";152
199;"199_6";6;"2022-01-25";155
199;"199_7";7;"2022-04-18";147
199;"199_8";8;"2023-03-08";161
199;"199_9";9;"2024-05-03";161
200;"200_1";1;"2020-10-18";4181
200;"200_2";2;"2021-03-23";5339
200;"200_3";3;"2022-08-25";4474
200;"200_4";4;"2023-03-09";4144
200;"200_5";5;"2024-02-03";5106
200;"200_6";6;"2024-06-01";4741
201;"201_1";1;"2020-12-22";143
201;"201_2";2;"2021-09-03";140
201;"201_3";3;"2022-02-24";150
201;"201_4";4;"2022-05-09";135
201;"201_5";5;"2022-05-21";143
201;"201_6";6;"2022-10-26";137
201;"201_7";7;"2022-12-10";135
201;"201_8";8;"2023-01-02";145
201;"201_9";9;"2023-08-12";149
202;"202_1";1;"2020-07-07";149
202;"202_2";2;"2020-09-11";149
202;"202_3";3;"2022-04-14";145
202;"202_4";4;"2022-08-24";147
202;"202_5";5;"2023-11-26";161
202;"202_6";6;"2023-12-12";146
202;"202_7";7;"2024-03-13";148
202;"202_8";8;"2024-06-28";156
203;"203_1";1;"2020-03-12";1950
203;"203_2";2;"2020-06-13";1744
203;"203_3";3;"2020-08-28";983
203;"203_4";4;"2021-09-24";1455
203;"203_5";5;"2023-03-01";1479
203;"203_6";6;"2023-07-25";1004
203;"203_7";7;"2024-01-17";596
203;"203_8";8;"2024-01-19";1607
204;"204_1";1;"2020-01-11";202
204;"204_2";2;"2020-09-03";206
204;"204_3";3;"2021-07-13";204
204;"204_4";4;"2022-02-15";213
204;"204_5";5;"2022-04-08";203
204;"204_6";6;"2023-06-21";200
204;"204_7";7;"2024-06-06";215
205;"205_1";1;"2020-02-06";270
205;"205_2";2;"2020-12-06";283
205;"205_3";3;"2022-03-14";279
205;"205_4";4;"2022-10-12";268
205;"205_5";5;"2022-12-04";275
205;"205_6";6;"2022-12-23";273
205;"205_7";7;"2022-12-27";265
205;"205_8";8;"2023-01-22";283
205;"205_9";9;"2024-03-28";272
205;"205_10";10;"2024-09-04";283
206;"206_1";1;"2020-04-28";283
206;"206_2";2;"2021-03-15";289
206;"206_3";3;"2021-04-08";284
206;"206_4";4;"2023-01-25";277
206;"206_5";5;"2024-01-11";283
206;"206_6";6;"2024-05-06";293
207;"207_1";1;"2020-03-28";220
207;"207_2";2;"2020-07-12";208
207;"207_3";3;"2022-02-09";210
207;"207_4";4;"2022-05-20";202
207;"207_5";5;"2022-12-21";207
207;"207_6";6;"2023-03-02";204
208;"208_1";1;"2020-07-18";3467
208;"208_2";2;"2023-05-12";3656
208;"208_3";3;"2023-09-11";3003
208;"208_4";4;"2024-11-14";3275
209;"209_1";1;"2020-07-03";258
209;"209_2";2;"2020-10-11";259
209;"209_3";3;"2020-11-05";267
209;"209_4";4;"2021-12-02";252
209;"209_5";5;"2022-04-11";263
209;"209_6";6;"2022-09-03";255
209;"209_7";7;"2023-03-06";258
209;"209_8";8;"2023-04-14";262
209;"209_9";9;"2024-12-05";263
210;"210_1";1;"2020-01-10";386
210;"210_2";2;"2020-08-03";393
210;"210_3";3;"2022-04-15";375
210;"210_4";4;"2022-08-05";381
210;"210_5";5;"2022-08-28";386
210;"210_6";6;"2022-09-19";387
210;"210_7";7;"2022-11-08";392
210;"210_8";8;"2022-11-23";382
210;"210_9";9;"2024-09-22";391
211;"211_1";1;"2020-05-04";4114
211;"211_2";2;"2020-05-11";4479
211;"211_3";3;"2020-11-21";4579
211;"211_4";4;"2021-03-23";4383
211;"211_5";5;"2021-04-06";3652
211;"211_6";6;"2022-03-13";4567
211;"211_7";7;"2024-04-11";4193
212;"212_1";1;"2020-02-19";177
212;"212_2";2;"2021-04-15";190
212;"212_3";3;"2022-01-04";195
212;"212_4";4;"2023-05-11";193
212;"212_5";5;"2023-12-02";189
212;"212_6";6;"2024-08-24";181
212;"212_7";7;"2024-10-28";179
212;"212_8";8;"2024-12-02";181
213;"213_1";1;"2020-10-28";194
213;"213_2";2;"2021-04-08";192
213;"213_3";3;"2021-08-03";208
213;"213_4";4;"2023-10-24";201
213;"213_5";5;"2024-04-11";199
214;"214_1";1;"2023-01-07";397
215;"215_1";1;"2020-05-05";351
215;"215_2";2;"2021-03-02";352
215;"215_3";3;"2024-11-26";348
216;"216_1";1;"2023-01-03";260
216;"216_2";2;"2024-05-28";256
217;"217_1";1;"2020-12-18";317
217;"217_2";2;"2021-12-03";311
217;"217_3";3;"2022-06-23";316
217;"217_4";4;"2023-02-16";316
217;"217_5";5;"2024-03-20";305
217;"217_6";6;"2024-04-26";311
217;"217_7";7;"2024-06-12";316
217;"217_8";8;"2024-06-18";321
217;"217_9";9;"2024-10-24";311
218;"218_1";1;"2020-09-26";383
218;"218_2";2;"2021-02-15";390
218;"218_3";3;"2022-02-20";385
218;"218_4";4;"2022-04-06";388
218;"218_5";5;"2022-07-03";393
218;"218_6";6;"2022-09-06";380
218;"218_7";7;"2023-02-20";381
218;"218_8";8;"2024-04-18";389
218;"218_9";9;"2024-12-15";394
219;"219_1";1;"2020-08-14";162
220;"220_1";1;"2021-07-09";227
220;"220_2";2;"2022-02-10";223
220;"220_3";3;"2024-12-18";221
221;"221_1";1;"2020-06-04";125
221;"221_2";2;"2020-07-16";120
221;"221_3";3;"2023-04-03";125
221;"221_4";4;"2024-02-18";126
222;"222_1";1;"2020-04-10";282
222;"222_2";2;"2020-07-18";267
223;"223_1";1;"2021-08-12";411
223;"223_2";2;"2022-05-14";401
223;"223_3";3;"2024-06-17";403
224;"224_1";1;"2020-08-13";8327
224;"224_2";2;"2020-11-19";7607
224;"224_3";3;"2022-06-28";7886
224;"224_4";4;"2024-02-10";7478
225;"225_1";1;"2020-07-23";107
225;"225_2";2;"2020-09-10";119
225;"225_3";3;"2020-10-21";125
225;"225_4";4;"2021-04-24";115
225;"225_5";5;"2021-05-06";112
225;"225_6";6;"2021-06-13";121
225;"225_7";7;"2023-01-11";108
225;"225_8";8;"2023-09-16";119
225;"225_9";9;"2024-06-19";110
225;"225_10";10;"2024-09-03";111
226;"226_1";1;"2020-10-13";2197
226;"226_2";2;"2020-11-05";2607
226;"226_3";3;"2023-08-07";2672
226;"226_4";4;"2024-12-02";2362
227;"227_1";1;"2020-04-15";139
227;"227_2";2;"2020-11-21";157
227;"227_3";3;"2021-04-19";155
227;"227_4";4;"2021-07-11";147
227;"227_5";5;"2022-05-24";146
227;"227_6";6;"2022-07-22";150
227;"227_7";7;"2024-07-25";157
228;"228_1";1;"2020-02-12";163
228;"228_2";2;"2020-09-26";172
228;"228_3";3;"2021-05-09";167
229;"229_1";1;"2021-05-24";105
229;"229_2";2;"2022-04-23";109
229;"229_3";3;"2023-03-13";108
229;"229_4";4;"2023-12-08";92
229;"229_5";5;"2024-02-01";102
229;"229_6";6;"2024-04-23";94
229;"229_7";7;"2024-07-09";105
229;"229_8";8;"2024-12-27";108
230;"230_1";1;"2021-04-19";7940
230;"230_2";2;"2021-07-05";8006
230;"230_3";3;"2023-05-16";7982
231;"231_1";1;"2020-11-20";105
231;"231_2";2;"2021-05-09";104
231;"231_3";3;"2022-07-17";114
231;"231_4";4;"2023-03-25";108
231;"231_5";5;"2024-01-18";107
231;"231_6";6;"2024-06-18";106
232;"232_1";1;"2020-08-14";9320
232;"232_2";2;"2020-12-07";9503
232;"232_3";3;"2021-03-17";9315
232;"232_4";4;"2021-09-15";8194
232;"232_5";5;"2022-04-09";9138
232;"232_6";6;"2022-09-14";8564
232;"232_7";7;"2023-03-18";8338
232;"232_8";8;"2023-10-16";8457
232;"232_9";9;"2023-11-21";9244
232;"232_10";10;"2024-02-10";9487
233;"233_1";1;"2021-03-10";263
233;"233_2";2;"2021-04-08";252
233;"233_3";3;"2021-08-10";269
233;"233_4";4;"2021-09-20";259
233;"233_5";5;"2023-03-12";251
233;"233_6";6;"2023-06-02";269
233;"233_7";7;"2024-01-06";258
233;"233_8";8;"2024-07-22";254
234;"234_1";1;"2020-04-23";302
234;"234_2";2;"2021-06-26";307
234;"234_3";3;"2022-03-17";306
234;"234_4";4;"2022-03-21";307
234;"234_5";5;"2022-05-24";307
234;"234_6";6;"2022-08-12";295
234;"234_7";7;"2024-01-10";292
234;"234_8";8;"2024-03-12";290
234;"234_9";9;"2024-10-28";287
235;"235_1";1;"2021-10-11";168
235;"235_2";2;"2024-12-04";174
236;"236_1";1;"2020-01-23";9189
236;"236_2";2;"2020-02-15";8476
236;"236_3";3;"2020-10-04";9592
236;"236_4";4;"2021-01-05";8830
236;"236_5";5;"2021-09-02";8590
236;"236_6";6;"2022-01-26";9573
236;"236_7";7;"2023-06-14";9261
236;"236_8";8;"2023-07-09";9098
236;"236_9";9;"2023-11-18";9334
236;"236_10";10;"2024-07-06";9517
237;"237_1";1;"2020-01-17";127
237;"237_2";2;"2020-10-01";131
237;"237_3";3;"2022-01-05";118
237;"237_4";4;"2022-12-08";127
237;"237_5";5;"2022-12-21";112
237;"237_6";6;"2023-02-26";114
238;"238_1";1;"2020-09-05";397
238;"238_2";2;"2021-04-15";398
238;"238_3";3;"2022-02-13";395
238;"238_4";4;"2022-03-08";392
238;"238_5";5;"2022-12-07";391
238;"238_6";6;"2023-06-06";400
239;"239_1";1;"2020-05-11";149
239;"239_2";2;"2020-06-27";159
239;"239_3";3;"2020-07-09";163
239;"239_4";4;"2021-08-05";161
239;"239_5";5;"2022-07-09";150
239;"239_6";6;"2023-02-13";163
239;"239_7";7;"2023-02-14";166
239;"239_8";8;"2023-04-12";159
239;"239_9";9;"2024-02-14";148
239;"239_10";10;"2024-09-19";157
240;"240_1";1;"2021-08-03";77
240;"240_2";2;"2021-09-01";88
241;"241_1";1;"2020-08-26";8105
241;"241_2";2;"2021-01-01";8166
241;"241_3";3;"2021-02-24";7604
241;"241_4";4;"2021-06-02";7699
241;"241_5";5;"2021-09-05";8154
241;"241_6";6;"2024-04-18";8265
241;"241_7";7;"2024-06-28";8619
241;"241_8";8;"2024-09-13";7359
242;"242_1";1;"2020-01-13";3066
242;"242_2";2;"2021-07-03";3198
242;"242_3";3;"2021-09-12";3448
242;"242_4";4;"2022-11-23";2891
242;"242_5";5;"2023-05-28";3445
243;"243_1";1;"2020-03-09";278
244;"244_1";1;"2022-09-05";100
245;"245_1";1;"2020-09-02";7919
246;"246_1";1;"2022-11-12";395
247;"247_1";1;"2020-07-10";3792
247;"247_2";2;"2024-07-23";3657
248;"248_1";1;"2021-10-02";66
248;"248_2";2;"2024-01-05";76
249;"249_1";1;"2021-05-28";130
249;"249_2";2;"2022-12-21";126
249;"249_3";3;"2024-03-01";129
250;"250_1";1;"2020-05-09";288
250;"250_2";2;"2020-05-15";296
250;"250_3";3;"2020-06-28";280
250;"250_4";4;"2020-12-14";294
250;"250_5";5;"2021-04-08";296
250;"250_6";6;"2023-06-23";299
250;"250_7";7;"2023-07-24";285
250;"250_8";8;"2023-09-03";288
251;"251_1";1;"2020-03-21";9308
251;"251_2";2;"2020-11-27";8384
251;"251_3";3;"2021-03-06";9266
251;"251_4";4;"2022-01-11";8244
251;"251_5";5;"2023-10-28";8731
251;"251_6";6;"2024-01-25";9275
251;"251_7";7;"2024-09-16";8629
251;"251_8";8;"2024-10-15";9287
251;"251_9";9;"2024-11-06";9062
252;"252_1";1;"2020-04-10";331
252;"252_2";2;"2020-07-09";340
252;"252_3";3;"2020-10-22";334
252;"252_4";4;"2022-12-18";338
253;"253_1";1;"2020-02-12";7067
253;"253_2";2;"2020-03-03";6687
253;"253_3";3;"2020-05-11";6775
253;"253_4";4;"2020-12-07";7107
253;"253_5";5;"2021-05-08";7286
253;"253_6";6;"2022-05-14";6817
253;"253_7";7;"2024-06-19";7456
253;"253_8";8;"2024-08-04";7340
254;"254_1";1;"2020-03-20";183
254;"254_2";2;"2021-04-08";188
254;"254_3";3;"2021-12-22";184
254;"254_4";4;"2024-04-25";194
254;"254_5";5;"2024-05-18";181
254;"254_6";6;"2024-11-20";189
255;"255_1";1;"2020-03-10";28
255;"255_2";2;"2021-05-16";33
255;"255_3";3;"2021-08-15";22
255;"255_4";4;"2022-04-26";20
255;"255_5";5;"2022-08-04";29
255;"255_6";6;"2023-01-02";28
255;"255_7";7;"2024-04-23";28
255;"255_8";8;"2024-06-12";19
255;"255_9";9;"2024-09-19";14
256;"256_1";1;"2020-05-04";30
256;"256_2";2;"2020-11-11";20
256;"256_3";3;"2021-10-04";12
256;"256_4";4;"2022-01-19";16
256;"256_5";5;"2023-02-12";18
256;"256_6";6;"2023-02-27";30
256;"256_7";7;"2023-10-18";28
256;"256_8";8;"2023-11-13";21
256;"256_9";9;"2024-12-20";25
257;"257_1";1;"2021-02-23";2127
257;"257_2";2;"2022-12-15";2401
257;"257_3";3;"2023-02-18";1791
257;"257_4";4;"2023-03-16";1849
257;"257_5";5;"2023-08-14";1880
257;"257_6";6;"2024-02-17";2532
258;"258_1";1;"2020-01-16";188
258;"258_2";2;"2021-08-09";193
258;"258_3";3;"2021-12-13";197
258;"258_4";4;"2022-03-01";203
258;"258_5";5;"2022-06-06";201
258;"258_6";6;"2022-11-13";190
258;"258_7";7;"2024-05-28";184
259;"259_1";1;"2021-03-01";1472
259;"259_2";2;"2022-05-12";2323
259;"259_3";3;"2023-02-09";2485
259;"259_4";4;"2023-09-28";1545
259;"259_5";5;"2023-12-25";1619
259;"259_6";6;"2024-06-22";1135
259;"259_7";7;"2024-09-03";1491
259;"259_8";8;"2024-09-25";1650
260;"260_1";1;"2020-10-24";327
260;"260_2";2;"2022-03-16";314
260;"260_3";3;"2022-06-10";311
260;"260_4";4;"2022-08-12";323
260;"260_5";5;"2022-08-27";310
260;"260_6";6;"2022-09-10";330
260;"260_7";7;"2023-01-04";311
260;"260_8";8;"2024-02-03";322
261;"261_1";1;"2020-06-02";405
261;"261_2";2;"2020-06-14";405
261;"261_3";3;"2020-07-26";410
261;"261_4";4;"2020-09-14";406
261;"261_5";5;"2021-09-15";393
261;"261_6";6;"2022-10-28";397
261;"261_7";7;"2023-04-03";404
262;"262_1";1;"2020-07-23";138
262;"262_2";2;"2021-10-04";139
262;"262_3";3;"2023-05-06";157
262;"262_4";4;"2023-07-14";152
262;"262_5";5;"2024-03-25";148
263;"263_1";1;"2021-01-04";392
263;"263_2";2;"2021-05-18";372
263;"263_3";3;"2023-01-01";383
263;"263_4";4;"2023-01-13";386
263;"263_5";5;"2024-01-10";385
264;"264_1";1;"2020-01-09";7939
264;"264_2";2;"2021-12-01";8000
264;"264_3";3;"2022-02-19";7814
264;"264_4";4;"2022-08-13";8083
264;"264_5";5;"2022-10-18";8489
264;"264_6";6;"2023-09-08";7247
264;"264_7";7;"2024-01-08";8472
264;"264_8";8;"2024-07-17";7511
264;"264_9";9;"2024-10-10";7040
264;"264_10";10;"2024-10-28";8078
