donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
475;Organization;Direct Mail;;;242;Gorzów Wielkopolski; Poland
476;Individual;Online Event;20;Male;759;Kielce; Poland
477;Organization;Partnership;;;46;Boles³awiec; Poland
478;Individual;Social Media;40;Male;414;Grodzisk Mazowiecki; Poland
479;Individual;Partnership;84;Female;662;Mys³owice; Poland
480;Organization;Partnership;;;412;¯yrardów; Poland
481;Individual;Partnership;31;Male;664;¯ory; Poland
482;Organization;Direct Mail;;;705;Sosnowiec; Poland
483;Individual;Online Event;80;Female;119;Brodnica; Poland
484;Individual;Direct Mail;30;Male;844;Gniezno; Poland
485;Individual;Social Media;73;Male;348;Zakopane; Poland
486;Organization;Partnership;;;720;Tychy; Poland
487;Individual;Partnership;44;Male;884;Jarocin; Poland
488;Organization;Partnership;;;399;Ostro³êka; Poland
489;Organization;Direct Mail;;;335;Oœwiêcim; Poland
490;Individual;Social Media;79;Male;720;Tychy; Poland
491;Organization;Partnership;;;717;Ruda Œl¹ska; Poland
492;Individual;Direct Mail;72;Female;396;Piaseczno; Poland
493;Individual;Partnership;46;Male;707;Gliwice; Poland
494;Individual;Direct Mail;30;Female;402;Otwock; Poland
495;Organization;Direct Mail;;;428;Wyszków; Poland
496;Individual;Direct Mail;18;Male;963;Œwinoujœcie; Poland
497;Individual;Direct Mail;87;Female;349;Skawina; Poland
498;Individual;Online Event;56;Male;658;Jastrzêbie-Zdrój; Poland
499;Individual;Partnership;62;Female;113;Bydgoszcz; Poland
500;Organization;Direct Mail;;;720;Tychy; Poland
501;Individual;Partnership;26;Female;580;£om¿a; Poland
502;Individual;Direct Mail;44;Female;882;Krotoszyn; Poland
503;Individual;Social Media;58;Male;799;Bartoszyce; Poland
504;Individual;Partnership;65;Male;544;Jas³o; Poland
505;Individual;Direct Mail;36;Female;737;Ostrowiec Œwiêtokrzyski; Poland
506;Individual;Direct Mail;64;Female;59;Œwiebodzice; Poland
507;Organization;Partnership;;;156;Zamoœæ; Poland
508;Individual;Partnership;54;Female;217;¯ary; Poland
509;Organization;Direct Mail;;;348;Zakopane; Poland
510;Organization;Direct Mail;;;99;Inowroc³aw; Poland
511;Individual;Partnership;26;Male;502;Kluczbork; Poland
512;Individual;Direct Mail;21;Female;588;Augustów; Poland
513;Individual;Partnership;30;Female;337;Nowy Targ; Poland
514;Individual;Partnership;18;Male;822;Elbl¹g; Poland
515;Individual;Partnership;76;Male;885;W¹growiec; Poland
516;Individual;Social Media;74;Male;239;Zielona Góra; Poland
517;Individual;Direct Mail;80;Female;544;Jas³o; Poland
518;Individual;Social Media;30;Male;46;Boles³awiec; Poland
519;Individual;Direct Mail;66;Female;490;Kêdzierzyn-KoŸle; Poland
520;Individual;Direct Mail;34;Male;845;Leszno; Poland
521;Individual;Partnership;71;Female;386;Siedlce; Poland
522;Organization;Direct Mail;;;638;Pruszcz Gdañski; Poland
523;Individual;Social Media;24;Female;161;Pu³awy; Poland
524;Individual;Partnership;26;Male;268;Radomsko; Poland
525;Organization;Direct Mail;;;281;Wieluñ; Poland
526;Individual;Direct Mail;30;Female;744;Skar¿ysko-Kamienna; Poland
527;Individual;Direct Mail;23;Male;737;Ostrowiec Œwiêtokrzyski; Poland
528;Individual;Partnership;38;Male;759;Kielce; Poland
529;Organization;Direct Mail;;;49;Dzier¿oniów; Poland
530;Organization;Direct Mail;;;677;Wodzis³aw Œl¹ski; Poland
531;Individual;Direct Mail;77;Male;272;Zduñska Wola; Poland
532;Organization;Partnership;;;416;M³awa; Poland
533;Organization;Direct Mail;;;702;Olsztyn; Poland
534;Individual;Direct Mail;24;Male;402;Otwock; Poland
535;Individual;Direct Mail;31;Female;347;Gorlice; Poland
536;Organization;Partnership;;;717;Ruda Œl¹ska; Poland
537;Individual;Direct Mail;66;Male;713;Zabrze; Poland
538;Organization;Social Media;;;723;Chorzów; Poland
539;Organization;Partnership;;;496;Nysa; Poland
540;Organization;Direct Mail;;;888;Koœcian; Poland
541;Individual;Direct Mail;33;Male;47;Oleœnica; Poland
542;Organization;Partnership;;;743;Starachowice; Poland
543;Individual;Direct Mail;83;Female;799;Bartoszyce; Poland
544;Individual;Partnership;84;Male;217;¯ary; Poland
545;Individual;Direct Mail;34;Female;697;Lubliniec; Poland
546;Organization;Social Media;;;336;Chrzanów; Poland
547;Individual;Social Media;34;Male;257;Piotrków Trybunalski; Poland
548;Individual;Direct Mail;69;Female;171;£uków; Poland
549;Individual;Partnership;32;Male;462;P³ock; Poland
550;Individual;Social Media;50;Male;715;Bytom; Poland
551;Organization;Partnership;;;844;Gniezno; Poland
552;Organization;Direct Mail;;;258;£ódŸ; Poland
553;Individual;Direct Mail;58;Male;239;Zielona Góra; Poland
554;Individual;Direct Mail;82;Male;723;Chorzów; Poland
555;Individual;Social Media;78;Male;685;Czechowice-Dziedzice; Poland
556;Organization;Partnership;;;962;Szczecin; Poland
557;Individual;Direct Mail;61;Female;281;Wieluñ; Poland
558;Individual;Social Media;33;Female;882;Krotoszyn; Poland
559;Individual;Social Media;81;Male;399;Ostro³êka; Poland
560;Individual;Social Media;20;Male;722;D¹browa Górnicza; Poland
561;Individual;Direct Mail;73;Female;744;Skar¿ysko-Kamienna; Poland
562;Individual;Direct Mail;75;Male;974;Bia³ogard; Poland
563;Organization;Partnership;;;386;Siedlce; Poland
564;Individual;Direct Mail;43;Male;335;Oœwiêcim; Poland
565;Organization;Direct Mail;;;535;Tarnobrzeg; Poland
566;Organization;Partnership;;;953;Stargard Szczeciñski; Poland
567;Individual;Direct Mail;89;Female;528;Mielec; Poland
568;Individual;Direct Mail;42;Male;496;Nysa; Poland
569;Organization;Direct Mail;;;161;Pu³awy; Poland
570;Organization;Partnership;;;883;Œrem; Poland
571;Individual;Direct Mail;59;Male;1;Legnica; Poland
572;Individual;Social Media;51;Female;700;Czêstochowa; Poland
573;Organization;Partnership;;;692;¯ywiec; Poland
574;Individual;In-Person Event;22;Female;658;Jastrzêbie-Zdrój; Poland
575;Individual;Partnership;87;Female;886;Turek; Poland
576;Organization;Social Media;;;1;Legnica; Poland
577;Organization;Partnership;;;263;Zgierz; Poland
578;Organization;Partnership;;;59;Œwiebodzice; Poland
579;Individual;Social Media;20;Female;345;Bochnia; Poland
580;Individual;Direct Mail;45;Female;790;I³awa; Poland
581;Organization;Direct Mail;;;886;Turek; Poland
582;Individual;Social Media;53;Male;588;Augustów; Poland
583;Individual;Direct Mail;75;Female;367;Tarnów; Poland
584;Organization;Online Event;;;257;Piotrków Trybunalski; Poland
585;Individual;In-Person Event;82;Male;914;Ko³o; Poland
586;Individual;Direct Mail;20;Female;48;O³awa; Poland
587;Organization;Partnership;;;694;Katowice; Poland
588;Individual;In-Person Event;88;Male;386;Siedlce; Poland
589;Individual;Social Media;23;Male;693;Myszków; Poland
590;Individual;Direct Mail;21;Female;700;Czêstochowa; Poland
591;Individual;Direct Mail;82;Male;972;Police; Poland
592;Individual;In-Person Event;22;Male;888;Koœcian; Poland
593;Individual;Direct Mail;60;Male;717;Ruda Œl¹ska; Poland
594;Individual;Social Media;75;Female;723;Chorzów; Poland
595;Individual;Partnership;42;Male;798;Szczytno; Poland
596;Individual;Social Media;23;Male;99;Inowroc³aw; Poland
597;Individual;Partnership;33;Female;723;Chorzów; Poland
598;Individual;Direct Mail;83;Male;269;Kutno; Poland
599;Organization;Partnership;;;842;Ostrów Wielkopolski; Poland
600;Individual;Partnership;68;Male;633;Chojnice; Poland
601;Organization;Online Event;;;48;O³awa; Poland
602;Organization;Partnership;;;172;Bi³goraj; Poland
603;Organization;Partnership;;;167;Kraœnik; Poland
604;Individual;Direct Mail;83;Female;695;Czerwionka-Leszczyny; Poland
605;Organization;Partnership;;;125;Toruñ; Poland
606;Organization;Partnership;;;502;Kluczbork; Poland
607;Individual;Partnership;32;Male;401;Marki; Poland
608;Individual;Direct Mail;36;Male;799;Bartoszyce; Poland
609;Individual;Partnership;85;Male;62;Nowa Ruda; Poland
610;Individual;Partnership;67;Female;676;Œwiêtoch³owice; Poland
611;Individual;Direct Mail;63;Female;699;£aziska Górne; Poland
612;Organization;Social Media;;;914;Ko³o; Poland
613;Individual;Social Media;74;Male;267;Skierniewice; Poland
614;Organization;Direct Mail;;;691;CzeladŸ; Poland
615;Individual;Direct Mail;73;Female;657;Jaworzno; Poland
616;Individual;Direct Mail;20;Male;643;Reda; Poland
617;Organization;Partnership;;;395;Legionowo; Poland
618;Organization;Direct Mail;;;669;Bêdzin; Poland
619;Individual;Partnership;81;Female;799;Bartoszyce; Poland
620;Individual;Direct Mail;40;Female;629;Wejherowo; Poland
621;Individual;Social Media;74;Male;62;Nowa Ruda; Poland
622;Individual;Partnership;24;Female;670;Piekary Œl¹skie; Poland
623;Individual;Direct Mail;48;Female;700;Czêstochowa; Poland
624;Individual;In-Person Event;19;Male;662;Mys³owice; Poland
625;Individual;Partnership;72;Female;887;Œroda Wielkopolska; Poland
626;Individual;Direct Mail;76;Non-binary;281;Wieluñ; Poland
627;Individual;Direct Mail;64;Male;796;Gi¿ycko; Poland
628;Individual;In-Person Event;83;Male;158;Bia³a Podlaska; Poland
629;Individual;Partnership;65;Male;865;Wrzeœnia; Poland
630;Individual;Social Media;34;Male;883;Œrem; Poland
631;Organization;Direct Mail;;;269;Kutno; Poland
632;Individual;Social Media;72;Female;694;Katowice; Poland
633;Individual;Direct Mail;20;Male;347;Gorlice; Poland
634;Individual;Direct Mail;31;Male;700;Czêstochowa; Poland
635;Individual;Social Media;71;Male;14;Wroc³aw; Poland
636;Individual;Direct Mail;40;Female;634;Kwidzyn; Poland
637;Organization;Partnership;;;686;Cieszyn; Poland
638;Individual;Partnership;51;Male;14;Wroc³aw; Poland
639;Individual;Social Media;35;Male;264;Be³chatów; Poland
640;Individual;Direct Mail;22;Female;705;Sosnowiec; Poland
641;Individual;Direct Mail;20;Male;587;Bia³ystok; Poland
642;Organization;Direct Mail;;;692;¯ywiec; Poland
643;Organization;Direct Mail;;;125;Toruñ; Poland
644;Individual;Direct Mail;49;Male;973;Wa³cz; Poland
645;Individual;Direct Mail;38;Male;57;Bielawa; Poland
646;Individual;Direct Mail;67;Female;158;Bia³a Podlaska; Poland
647;Individual;Direct Mail;76;Female;15;G³ogów; Poland
648;Individual;Social Media;66;Male;347;Gorlice; Poland
649;Organization;Online Event;;;161;Pu³awy; Poland
650;Organization;Online Event;;;544;Jas³o; Poland
651;Individual;Direct Mail;20;Female;637;Sopot; Poland
652;Individual;Social Media;50;Male;888;Koœcian; Poland
653;Individual;In-Person Event;78;Female;60;Polkowice; Poland
654;Organization;Direct Mail;;;512;Opole; Poland
655;Individual;Social Media;47;Male;119;Brodnica; Poland
656;Organization;Direct Mail;;;677;Wodzis³aw Œl¹ski; Poland
657;Individual;Direct Mail;19;Female;263;Zgierz; Poland
658;Individual;Direct Mail;79;Male;723;Chorzów; Poland
659;Individual;Direct Mail;26;Female;512;Opole; Poland
660;Organization;Direct Mail;;;543;Sanok; Poland
661;Individual;Direct Mail;39;Male;216;Nowa Sól; Poland
662;Individual;Social Media;29;Female;61;Jawor; Poland
663;Organization;Partnership;;;171;£uków; Poland
664;Individual;Partnership;79;Female;702;Olsztyn; Poland
665;Individual;Direct Mail;40;Female;678;Miko³ów; Poland
666;Individual;Partnership;26;Female;759;Kielce; Poland
667;Individual;Direct Mail;66;Female;512;Opole; Poland
668;Individual;Partnership;81;Male;657;Jaworzno; Poland
669;Organization;Social Media;;;645;Koœcierzyna; Poland
670;Organization;Partnership;;;258;£ódŸ; Poland
671;Individual;Social Media;20;Female;799;Bartoszyce; Poland
672;Individual;Social Media;44;Female;737;Ostrowiec Œwiêtokrzyski; Poland
673;Organization;Partnership;;;844;Gniezno; Poland
674;Individual;Direct Mail;51;Male;528;Mielec; Poland
675;Individual;Direct Mail;76;Male;633;Chojnice; Poland
676;Organization;Partnership;;;165;Œwidnik; Poland
677;Organization;Direct Mail;;;589;Bielsk Podlaski; Poland
678;Individual;Partnership;83;Female;707;Gliwice; Poland
679;Individual;Direct Mail;72;Female;46;Boles³awiec; Poland
680;Individual;Social Media;65;Female;844;Gniezno; Poland
681;Organization;Partnership;;;57;Bielawa; Poland
682;Individual;Social Media;37;Male;657;Jaworzno; Poland
683;Individual;Partnership;84;Female;865;Wrzeœnia; Poland
684;Individual;Social Media;43;Female;957;Ko³obrzeg; Poland
685;Organization;Online Event;;;678;Miko³ów; Poland
686;Individual;Social Media;79;Non-binary;643;Reda; Poland
687;Individual;Direct Mail;73;Male;9;Jelenia Góra; Poland
688;Organization;Direct Mail;;;271;Sieradz; Poland
689;Individual;Social Media;74;Male;58;K³odzko; Poland
690;Individual;Direct Mail;28;Female;401;Marki; Poland
691;Individual;Social Media;26;Male;675;Zawiercie; Poland
692;Organization;Direct Mail;;;580;£om¿a; Poland
693;Individual;Direct Mail;89;Female;217;¯ary; Poland
694;Organization;Direct Mail;;;544;Jas³o; Poland
695;Individual;Social Media;65;Female;165;Œwidnik; Poland
696;Individual;Direct Mail;40;Male;157;Che³m; Poland
697;Individual;Social Media;45;Male;542;Jaros³aw; Poland
698;Organization;In-Person Event;;;59;Œwiebodzice; Poland
699;Individual;Direct Mail;71;Male;644;Gdynia; Poland
700;Individual;Direct Mail;31;Male;367;Tarnów; Poland
701;Individual;Direct Mail;31;Female;239;Zielona Góra; Poland
702;Individual;Direct Mail;38;Female;259;Pabianice; Poland
703;Individual;Direct Mail;40;Male;723;Chorzów; Poland
704;Individual;Partnership;35;Male;426;Nowy Dwór Mazowiecki; Poland
705;Individual;Partnership;71;Female;258;£ódŸ; Poland
706;Individual;Direct Mail;42;Female;636;Lêbork; Poland
707;Individual;Partnership;32;Female;496;Nysa; Poland
708;Individual;Partnership;52;Female;367;Tarnów; Poland
709;Individual;Direct Mail;83;Male;676;Œwiêtoch³owice; Poland
710;Organization;Partnership;;;367;Tarnów; Poland
711;Individual;Direct Mail;40;Male;634;Kwidzyn; Poland
712;Individual;Partnership;84;Male;618;S³upsk; Poland
713;Individual;Direct Mail;43;Female;386;Siedlce; Poland
714;Organization;Direct Mail;;;716;Rybnik; Poland
715;Individual;Direct Mail;74;Female;272;Zduñska Wola; Poland
716;Individual;Direct Mail;25;Male;799;Bartoszyce; Poland
717;Individual;Direct Mail;37;Female;395;Legionowo; Poland
718;Individual;Partnership;29;Male;709;Bielsko-Bia³a; Poland
719;Organization;Direct Mail;;;883;Œrem; Poland
720;Individual;Direct Mail;83;Male;685;Czechowice-Dziedzice; Poland
721;Individual;Direct Mail;40;Female;348;Zakopane; Poland
722;Individual;Partnership;90;Female;412;¯yrardów; Poland
723;Organization;Direct Mail;;;744;Skar¿ysko-Kamienna; Poland
724;Individual;Direct Mail;40;Female;22;Œwidnica; Poland
725;Individual;Partnership;39;Female;888;Koœcian; Poland
726;Individual;Social Media;55;Female;61;Jawor; Poland
727;Organization;Partnership;;;664;¯ory; Poland
728;Individual;Partnership;42;Female;636;Lêbork; Poland
729;Individual;Direct Mail;30;Female;502;Kluczbork; Poland
730;Individual;Direct Mail;20;Male;529;Przemyœl; Poland
731;Individual;Direct Mail;63;Female;544;Jas³o; Poland
732;Individual;Direct Mail;34;Male;400;Z¹bki; Poland
733;Organization;Direct Mail;;;264;Be³chatów; Poland
734;Individual;Direct Mail;40;Male;48;O³awa; Poland
735;Individual;Direct Mail;53;Male;502;Kluczbork; Poland
736;Individual;Partnership;42;Male;490;Kêdzierzyn-KoŸle; Poland
737;Individual;Direct Mail;73;Female;262;Tomaszów Mazowiecki; Poland
738;Individual;Direct Mail;32;Male;416;M³awa; Poland
739;Individual;Direct Mail;72;Male;750;Sandomierz; Poland
740;Individual;Direct Mail;77;Male;691;CzeladŸ; Poland
741;Organization;Direct Mail;;;430;P³oñsk; Poland
742;Individual;Direct Mail;57;Female;468;Warszawa; Poland
743;Organization;Online Event;;;685;Czechowice-Dziedzice; Poland
744;Individual;Partnership;86;Male;658;Jastrzêbie-Zdrój; Poland
745;Organization;Social Media;;;338;Olkusz; Poland
746;Organization;Social Media;;;430;P³oñsk; Poland
747;Individual;Partnership;72;Female;645;Koœcierzyna; Poland
748;Individual;Social Media;73;Female;973;Wa³cz; Poland
749;Individual;Direct Mail;80;Female;695;Czerwionka-Leszczyny; Poland
750;Individual;Partnership;58;Female;242;Gorzów Wielkopolski; Poland
751;Individual;Social Media;46;Female;429;Piastów; Poland
752;Individual;Direct Mail;56;Male;429;Piastów; Poland
753;Organization;In-Person Event;;;720;Tychy; Poland
754;Organization;Partnership;;;367;Tarnów; Poland
755;Individual;Partnership;38;Female;702;Olsztyn; Poland
756;Individual;Direct Mail;47;Male;313;Nowy S¹cz; Poland
757;Individual;Partnership;81;Male;530;Stalowa Wola; Poland
758;Individual;Social Media;29;Female;536;Dêbica; Poland
759;Individual;Partnership;31;Female;337;Nowy Targ; Poland
760;Individual;Direct Mail;37;Male;49;Dzier¿oniów; Poland
761;Individual;Direct Mail;19;Female;657;Jaworzno; Poland
762;Individual;Direct Mail;81;Male;670;Piekary Œl¹skie; Poland
763;Individual;Direct Mail;26;Male;883;Œrem; Poland
764;Organization;Partnership;;;262;Tomaszów Mazowiecki; Poland
765;Individual;Social Media;51;Male;443;Radom; Poland
766;Organization;Social Media;;;974;Bia³ogard; Poland
767;Individual;Partnership;83;Female;589;Bielsk Podlaski; Poland
768;Individual;Direct Mail;75;Female;543;Sanok; Poland
769;Individual;Partnership;68;Male;443;Radom; Poland
770;Individual;Direct Mail;43;Male;258;£ódŸ; Poland
771;Individual;Direct Mail;42;Female;336;Chrzanów; Poland
772;Individual;Direct Mail;32;Male;462;P³ock; Poland
773;Individual;Partnership;37;Male;268;Radomsko; Poland
774;Individual;Partnership;83;Male;412;¯yrardów; Poland
